UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
219426,"R",9289314,"R",22347507,"R",108786,"R",22456293,"R",31745607,"R",4176726,"R",0,"R",2872941,"R",2872941,"R",0,"R",29800,"R",29800,"R",2902741,"R",3180052,"R",22347507,"R",0,"R",91753,"R",7400280,"R",29839540,"R",4106524,"R",0,"R",28432419,"R",15753635,"R",2582264,"R",50874842,"R",25945071,"R",0,"R",0,"R",30227140,"R",28771825,"R",1455315,"R",32910071,"R",-4525846,"R",29839540,"R",12960832,"R",3070295,"R",7644002,"R",405867,"R",0,"R",405867,"R",1926367,"A",,"R",0,"A",,"R",964024,"R",26971387,"R",0,"R",0,"R",0,"R",3084730,"R",0,"R",0,"R",0,"R",0,"R",151029,"R",3235759,"R",30207146,"R",0,"R",0,"R",0,"R",19994,"R",19994,"R",30227140,"R",11005031,"R",6994794,"R",0,"R",0,"R",0,"R",0,"R",1214151,"R",833832,"R",5416171,"R",1917264,"R",4605177,"R",1649341,"R",0,"R",2065059,"R",450486,"A",,"A",,"A",,"A",,"R",4466236,"R",740467,"R",28771825,"R",12586184,"R",3537764,"R",1819157,"R",2054582,"R",0,"R",8774138,1 ,"R",1139101,"R",-22477,"R",3047338,"R",3982116,1 ,"R",97263,"R",1877870,"R",132714,"R",194610,"R",3084730,"R",99332,"R",138246,"R",0,"R",1302810,"R",0,"R",4625118,"R",4625118,"R",0,"R",4625118,"R",0,"R",3084730,"R",3084730,"R",0,"R",99332,"R",99332,"R",0,"R",138246,"R",138246,"R",0,"R",0,"R",0,"R",0,"R",153500,"R",153500,"Z",0,"R",1149310,"R",1149310,"R",0,1 ,"R",1322248,"R",1622872,"R",300624,"R",12330,"R",324558,"R",66506,"R",-102770,"R",-1780444,"R",26971387,"R",-1629415,"R",6481608,"R",6163841,"R",0,"R",28771825
219471,"R",93505085,"R",328202798,"R",14946240,"R",343149038,"R",436654123,"R",2534762,"R",4854650,"R",16125234,"R",20979884,"R",72013792,"R",23223379,"R",95237171,"R",116217055,"R",0,"R",256595148,"R",4455462,"R",1349612,"R",60571608,"R",322971830,"R",24740631,"R",37197685,"R",433524765,"R",87433457,"R",7154756,"R",590051294,"R",257829814,"R",7167,"R",0,"R",226770543,"R",217679243,"R",9091300,"R",312350675,"R",1529855,"R",322971830,"R",61822639,"R",26077259,"R",4734158,"R",3992735,"R",3992735,"R",0,"R",11886747,"R",0,"R",5006044,"R",0,"R",13571,"R",113533153,"R",9457764,"R",66335789,"R",0,"R",6760016,"R",0,"R",0,"R",19954391,"R",666471,"R",493252,"R",103667683,"R",217200836,"R",6491705,"R",2912106,"R",0,"R",165896,"R",9569707,"R",226770543,"R",78863614,"R",46769039,"R",15988768,"R",6390530,"R",16471949,"R",7814641,"R",32607554,"R",15650792,"R",21559862,"R",9840255,"R",25424665,"R",9511275,"R",7929743,"R",14910252,"R",1737750,"R",0,"R",0,"R",0,"R",0,"R",3922836,"R",440928,"R",217679243,"R",98155210,"R",25304037,"R",24910581,"R",18297491,"R",3317058,"R",47694866,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",6760016,"R",2650596,"R",1551729,"R",0,"R",8390523,"R",7753032,"R",27105896,"R",16067807,"R",3108346,"R",19176153,"R",7929743,"R",5454687,"R",4358927,"R",1095760,"R",2039766,"R",1709131,"R",330635,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4755681,"R",3984812,"R",770869,"R",6926019,"R",6014937,"R",911082,1 ,"R",260395728,"R",308697131,"R",48301403,"R",15380752,"R",40187511,"R",-8424914,"R",1158054,"R",-478407,"R",217172736,"R",61509001,"R",592536213,"R",192272729,"R",76868441,"R",239898560
219480,"R",8073849,"R",3449203,"R",0,"R",3449203,"R",11523052,"R",0,"R",0,"R",429643,"R",429643,"R",0,"R",1336188,"R",1336188,"R",1765831,"R",406960,"R",3449203,"R",0,"R",0,"R",5901058,"R",9350261,"R",0,"R",0,"R",0,"R",10238487,"R",0,"R",10238487,"R",6789284,"R",0,"R",0,"R",19281617,"R",17921614,"R",1360003,"R",8232293,"R",-242035,"R",9350261,"R",7904522,"R",1692183,"R",972628,"R",206236,"R",0,"R",206236,"R",785595,"A",,"R",37079,"A",,"R",0,"R",11598243,"R",0,"R",3739158,"R",0,"R",2700777,"R",0,"R",0,"R",0,"R",1122,"R",0,"R",6441057,"R",18039300,"R",0,"R",0,"R",0,"R",1242317,"R",1242317,"R",19281617,"R",6584625,"R",4500411,"R",0,"R",0,"R",0,"R",0,"R",829087,"R",383384,"R",2310291,"R",963325,"R",1589295,"R",725132,"R",3516032,"R",761389,"R",55971,"A",,"A",,"A",,"A",,"R",2330895,"R",0,"R",17921614,"R",6628223,"R",1641355,"R",1080484,"R",816061,"R",0,"R",7755491,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",2224560,"R",476217,"R",275924,"R",0,"R",1243618,"R",539331,"R",4759650,"R",1243618,"R",0,"R",1243618,"R",3516032,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1243618,"R",1243618,"Z",0,"R",0,"R",0,"R",0,1 ,"R",242240,"R",297884,"R",55644,"R",2000,"R",63386,"R",-9742,"R",0,"R",1360003,"R",20525235,"R",1558213,"R",6052674,"R",7437536,"R",0,"R",19198390
219596,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",155775,"R",3007,"R",0,"R",63459,"R",0,"R",63459,"A",,"A",,"R",32639,"A",,"R",3124,"R",258004,"R",0,"R",1751350,"R",0,"R",1987282,"R",639897,"R",0,"R",1075,"R",15171,"R",0,"R",4394775,"R",4652779,"A",,"A",,"A",,"R",15407,"R",15407,"R",4668186,"R",2516910,"R",1548288,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",200404,"R",125782,"R",572433,"R",320231,"R",440532,"A",,"A",,"A",,"A",,"A",,"A",,"R",617258,"R",22974,"R",4347537,"R",2017275,"R",768733,"R",869263,"R",249446,"R",0,"R",442820,1 ,"R",253018,"R",739832,"R",13058,"R",309331,1 ,"R",4028,"R",299284,"R",242340,"R",109168,"R",508003,"R",135250,"R",556979,"R",0,"R",19158,"R",0,"R",1219390,"R",656637,"R",122221,"R",778858,"R",440532,"R",327121,"R",275788,"R",51333,"R",4400,"R",3680,"R",720,"R",439549,"R",370603,"R",68946,"R",0,"R",0,"R",0,"R",7788,"R",6566,"R",1222,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219602,"R",56533204,"R",231587260,"R",35214979,"R",266802239,"R",323335443,"R",10482910,"R",2884835,"R",17424702,"R",20309537,"R",79066827,"R",27006481,"R",106073308,"R",126382845,"R",8881064,"R",150468579,"R",13238900,"R",5782224,"R",29064741,"R",198554444,"R",17812026,"R",42473324,"R",288907948,"R",18923712,"R",5525173,"R",373642183,"R",142054923,"Z",0,"Z",0,"R",189645749,"R",174646160,"R",14999589,"R",183554855,"R",0,"R",198554444,"R",51438818,"R",3116322,"R",4753838,"R",421815,"R",374150,"R",47665,"R",7309645,"Z",0,"R",265470,"Z",0,"R",5823154,"R",73129062,"Z",0,"R",52488225,"Z",0,"R",35663171,"R",19018504,"Z",0,"R",1742814,"R",3574221,"R",341898,"R",112828833,"R",185957895,"R",2760109,"R",901645,"R",26100,"R",0,"R",3687854,"R",189645749,"R",73407580,"R",46542375,"R",2960715,"R",1528242,"R",4868256,"R",3101784,"R",13159277,"R",8321504,"R",24007708,"R",11578654,"R",16184231,"R",8759832,"R",23452251,"R",11041282,"R",1854675,"Z",0,"Z",0,"Z",0,"Z",0,"R",5564860,"R",0,"R",174646160,"R",81687066,"R",28413863,"R",31830755,"R",7372864,"R",1805829,"R",23535783,1 ,"R",5384108,"R",17027855,"R",221878,"R",6339291,1 ,"R",180752,"R",6912963,"R",4479255,"R",2882752,"R",19353971,"R",5752116,"R",19627667,"Z",0,"R",990439,"R",13064820,"R",58789013,"R",31997388,"R",3339374,"R",35336762,"R",23452251,"R",12582983,"R",11393873,"R",1189110,"R",538011,"R",486681,"R",51330,"R",12907077,"R",11687340,"R",1219737,"R",0,"Z",0,"Z",0,"R",549049,"R",497163,"R",51886,"R",8759642,"R",7932331,"R",827311,1 ,"R",35276219,"R",45295305,"R",10019086,"R",793618,"R",10018200,"R",-1049541,"R",256809,"R",23358514,"R",205737002,"R",29215339,"R",229555260,"R",76047619,"R",81951653,"R",181314019
219824,"R",28988028,"R",51394345,"R",15157042,"R",66551387,"R",95539415,"R",4902149,"R",229816,"R",5730135,"R",5959951,"R",1387827,"R",15003018,"R",16390845,"R",22350796,"R",3509195,"R",50049062,"R",1044932,"R",0,"R",23487579,"R",74581573,"R",3395000,"R",5588814,"R",64781794,"R",15548352,"R",6027632,"R",95341592,"R",46351784,"R",24165,"R",0,"R",90859051,"R",81806142,"R",9052909,"R",65449623,"R",79041,"R",74581573,"R",14125338,"R",2886313,"R",2246495,"R",64283,"Z",0,"R",64283,"R",426272,"A",,"R",258328,"A",,"R",204839,"R",20211868,"Z",0,"R",33524238,"Z",0,"R",24523902,"R",9714411,"Z",0,"R",271582,"R",142648,"R",114405,"R",68291186,"R",88503054,"R",2355997,"Z",0,"Z",0,"R",0,"R",2355997,"R",90859051,"R",33783159,"R",20432815,"R",0,"R",0,"R",1010559,"R",459465,"R",8286169,"R",5204013,"R",9422546,"R",3688186,"R",7578491,"R",4157983,"R",15281935,"R",656957,"R",305149,"A",,"A",,"A",,"A",,"R",5786326,"R",2280783,"R",81806142,"R",36528394,"R",12622825,"R",15079699,"R",2240019,"R",51889,"R",15283316,1 ,"R",2244941,"R",8255558,"R",708199,"R",3019666,1 ,"R",166930,"R",4732111,"R",2800996,"R",1815581,"R",13867487,"R",3540171,"R",11235365,"R",0,"R",25309,"R",1754665,"R",30422997,"R",15141062,"R",0,"R",15141062,"R",15281935,"R",7687859,"R",7687859,"R",0,"R",301176,"R",301176,"R",0,"R",6375853,"R",6375853,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",776174,"R",776174,"R",0,1 ,"R",5351507,"R",7270066,"R",1918559,"R",446424,"R",1631518,"R",-159383,"R",0,"R",6696912,"R",88503054,"R",9052909,"R",74581573,"R",24532512,"R",1247594,"R",81806142
219879,"R",8966039,"R",46686292,"R",4266037,"R",50952329,"R",59918368,"R",2228402,"R",38583,"R",2296525,"R",2335108,"R",42289,"R",6646396,"R",6688685,"R",9023793,"R",1377522,"R",46686292,"R",3019602,"Z",0,"R",2039561,"R",51745455,"R",304487,"R",5173272,"R",52742007,"R",6572160,"R",705207,"R",65497133,"R",18810841,"R",0,"R",0,"R",61246402,"R",35519374,"R",25727028,"R",26022288,"R",-3861,"R",51745455,"R",4083628,"R",1965221,"R",623034,"R",220454,"R",1000,"R",219454,"R",117453,"A",,"R",25432,"A",,"R",1850767,"R",8885989,"R",0,"R",12180025,"R",0,"R",5451870,"R",5510010,"R",0,"R",755984,"R",47366,"R",1767839,"R",25713094,"R",34599083,"R",24147319,"R",2500000,"R",0,"R",0,"R",26647319,"R",61246402,"R",15284671,"R",7899663,"R",0,"R",0,"R",407606,"R",106335,"R",1756914,"R",1017829,"R",4058569,"R",1853345,"R",7637407,"R",2348052,"R",4696743,"R",29571,"R",0,"A",,"A",,"A",,"A",,"R",1647893,"R",288411,"R",35519374,"R",13513635,"R",5086180,"R",3158336,"R",1763823,"R",3861,"R",11993539,1 ,"R",1135293,"R",3786342,"R",119709,"R",1516977,1 ,"R",435039,"R",2014673,"R",1257813,"R",710012,"R",4263500,"R",1188370,"R",5505379,"R",0,"R",319514,"R",520434,"R",11797197,"R",7100454,"R",0,"R",7100454,"R",4696743,"R",907325,"R",907325,"R",0,"R",101827,"R",101827,"R",0,"R",5422528,"R",5422528,"R",0,"R",0,"R",0,"R",0,"R",312578,"R",312578,"R",0,"R",356196,"R",356196,"R",0,1 ,"R",5074287,"R",5171514,"R",97227,"R",97228,"R",0,"R",0,"R",-1,"R",-2006867,"R",37369080,"R",24745965,"R",62945279,"R",10197833,"R",79225,"R",41506524
219888,"R",9747647,"R",70929712,"R",52495441,"R",123425153,"R",133172800,"R",2864748,"R",169960,"R",3837010,"R",4006970,"R",3967321,"R",8283940,"R",12251261,"R",16258231,"R",1835894,"R",67545236,"R",1814560,"Z",0,"R",48583627,"R",117943423,"R",7261768,"R",7579728,"R",76759488,"R",5324679,"R",882280,"R",97807943,"R",28481329,"Z",0,"R",1603098,"R",52884801,"R",42988414,"R",9896387,"R",108047036,"R",0,"R",117943423,"R",10983249,"R",470747,"R",630329,"R",826275,"R",809719,"R",16556,"R",176452,"A",,"R",35529,"A",,"R",34493,"R",13157074,"R",0,"R",17896775,"R",0,"R",11164454,"R",9671246,"Z",0,"R",229584,"R",109956,"R",24460,"R",39096475,"R",52253549,"R",631252,"Z",0,"Z",0,"R",0,"R",631252,"R",52884801,"R",19699712,"R",10195038,"R",0,"R",0,"R",140409,"R",64918,"R",2600351,"R",1389838,"R",4791435,"R",2154886,"R",5763181,"R",2483438,"R",8366350,"R",49424,"R",0,"A",,"A",,"A",,"A",,"R",1577552,"R",979811,"R",42988414,"R",17267929,"R",6433501,"R",2896999,"R",1987558,"R",134007,"R",14268420,1 ,"R",1377948,"R",4594352,"R",138274,"R",1742783,1 ,"R",118915,"R",2506007,"R",1697620,"R",1109670,"R",7502899,"R",318160,"R",9819268,"Z",0,"R",72532,"R",3439428,"R",21152287,"R",12785937,"R",0,"R",12785937,"R",8366350,"R",5415929,"R",5415929,"R",0,"R",229662,"R",229662,"R",0,"R",7087989,"R",7087989,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52357,"R",52357,"R",0,1 ,"R",8544115,"R",11302392,"R",2758277,"R",106206,"R",2995271,"R",-301300,"R",-41900,"R",12092355,"R",56427317,"R",12545900,"R",141564071,"R",62479635,"R",3384476,"R",42206847
219921,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43423,"R",19997,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",13487,"A",,"R",2910,"R",79817,"R",0,"R",1362600,"R",0,"R",1361268,"R",1054503,"R",0,"R",0,"R",8406,"R",1,"R",3786778,"R",3866595,"A",,"A",,"A",,"R",17641,"R",17641,"R",3884236,"R",1348087,"R",723516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",300093,"R",190983,"R",605852,"R",281726,"R",442556,"A",,"A",,"A",,"A",,"A",,"A",,"R",555119,"R",0,"R",3251707,"R",1196225,"R",466267,"R",307528,"R",138713,"R",0,"R",1142974,1 ,"R",207772,"R",585049,"R",8237,"R",294496,1 ,"R",2576,"R",202927,"R",192689,"R",108239,"R",639580,"R",137995,"R",592667,"R",0,"R",0,"R",36547,"R",1406789,"R",882454,"R",81779,"R",964233,"R",442556,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",964233,"R",882454,"R",81779,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
219994,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",221961,"R",0,"R",0,"R",324014,"R",0,"R",324014,"A",,"A",,"R",31744,"A",,"R",18673,"R",596392,"R",0,"R",3708300,"R",0,"R",2621826,"R",1602423,"R",0,"R",52898,"R",19379,"R",3349,"R",8008175,"R",8604567,"A",,"A",,"A",,"R",770418,"R",770418,"R",9374985,"R",4677686,"R",2432558,"R",0,"R",0,"R",0,"R",0,"R",436590,"R",253200,"R",811710,"R",468560,"R",1231562,"R",572107,"R",1212211,"A",,"A",,"A",,"A",,"A",,"A",,"R",633771,"R",0,"R",9003530,"R",3726425,"R",1490781,"R",640356,"R",714668,"R",0,"R",2431300,1 ,"R",482659,"R",1528445,"R",38926,"R",612699,1 ,"R",27847,"R",450735,"R",217631,"R",161222,"R",1576352,"R",472992,"R",1485692,"R",0,"R",12374,"R",74166,"R",3621576,"R",2267103,"R",142262,"R",2409365,"R",1212211,"R",736797,"R",693296,"R",43501,"R",7471,"R",7026,"R",445,"R",1651973,"R",1554432,"R",97541,"R",0,"R",0,"R",0,"R",13124,"R",12349,"R",775,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220057,"R",6239400,"R",31070664,"R",11450897,"R",42521561,"R",48760961,"R",2082577,"R",0,"R",2357475,"R",2357475,"R",0,"R",6551651,"R",6551651,"R",8909126,"R",1134329,"R",31070864,"R",1054024,"R",107194,"R",8568001,"R",40800083,"R",937131,"R",1759894,"R",41946508,"R",5314888,"R",325074,"R",50283495,"R",19212832,"R",0,"R",0,"R",29643741,"R",27829550,"R",1814191,"R",38985892,"R",0,"R",40800083,"R",2961555,"R",1148098,"R",1065629,"R",1927880,"R",1927880,"R",0,"R",54152,"A",,"R",5432,"A",,"R",75681,"R",7238427,"R",0,"R",10944400,"R",0,"R",6680805,"R",3526718,"R",0,"R",714309,"R",80699,"R",8200,"R",21955131,"R",29193558,"R",449682,"R",0,"R",500,"R",1,"R",450183,"R",29643741,"R",10243619,"R",6153115,"R",0,"R",0,"R",1870074,"R",1192455,"R",1517577,"R",855865,"R",2880016,"R",1638386,"R",2782970,"R",1644480,"R",3916702,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",4618592,"R",0,"R",27829550,"R",11484301,"R",4267819,"R",2448561,"R",1093576,"R",0,"R",8535293,1 ,"R",1144580,"R",3889672,"R",122111,"R",1444996,1 ,"R",117456,"R",1965343,"R",1012218,"R",637581,"R",4678871,"R",900896,"R",3890035,"R",46725,"R",611951,"R",578040,"R",10706518,"R",6789816,"R",0,"R",6789816,"R",3916702,"R",3283536,"R",3283536,"R",0,"R",93065,"R",93065,"R",0,"R",2459603,"R",2459603,"R",0,"R",0,"R",0,"R",0,"R",953611,"R",953611,"R",0,"R",1,"R",1,"R",0,1 ,"R",4986655,"R",5173721,"R",187066,"R",187066,"R",0,"R",0,"R",0,"R",1364009,"R",29193559,"R",1814191,"R",40800083,"R",17690297,"R",0,"R",27829550
220075,"R",62617666,"R",403224636,"R",178237571,"R",581462207,"R",644079873,"R",27145462,"R",8303614,"R",36756853,"R",45060467,"R",168487996,"R",72375544,"R",240863540,"R",285924007,"R",10978166,"R",235463653,"R",37199942,"Z",0,"R",101659567,"R",374323162,"R",71189888,"R",29193425,"R",531410284,"R",47794815,"R",6189911,"R",685778323,"R",288441082,"Z",0,"R",5242146,"R",425349461,"R",392951710,"R",32397751,"R",341893053,"R",32358,"R",374323162,"R",114352286,"R",24484233,"R",4831681,"R",34743078,"R",4375301,"R",30367777,"R",17478043,"Z",0,"R",21728016,"Z",0,"R",11228608,"R",228845945,"Z",0,"R",118474175,"Z",0,"R",39102092,"R",25400978,"Z",0,"R",3607275,"R",1292025,"R",60805,"R",187937350,"R",416783295,"R",7997593,"R",568572,"R",0,"R",1,"R",8566166,"R",425349461,"R",168978282,"R",111926219,"R",14551745,"R",8350989,"R",35557596,"R",16780217,"R",33216083,"R",19727159,"R",26969761,"R",13990733,"R",25668529,"R",15905963,"R",27424751,"R",17763585,"R",2054601,"Z",0,"Z",0,"Z",0,"Z",0,"R",42821378,"R",7891265,"R",392951710,"R",196627146,"R",72649206,"R",25025400,"R",17763585,"R",4410836,"R",76475537,1 ,"R",10997916,"R",35180898,"R",704883,"R",12941180,1 ,"R",787087,"R",18607300,"R",9820146,"R",6669617,"R",20039420,"R",4896600,"R",25400977,"Z",0,"R",773000,"R",34552119,"R",85662116,"R",57917630,"R",319735,"R",58237365,"R",27424751,"R",14512939,"R",14512939,"R",0,"R",329840,"R",329840,"R",0,"R",18141174,"R",18141174,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",25253412,"R",24933677,"R",319735,1 ,"R",130080301,"R",98019567,"R",-32060734,"R",1944724,"R",1530318,"R",-1563235,"R",-33972541,"R",23831585,"R",425349461,"R",32397751,"R",374233161,"R",121581713,"R",17277794,"R",392951710
220127,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",334744,"R",242329,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",12323,"A",,"R",26263,"R",615659,"Z",0,"R",2833300,"Z",0,"R",1936784,"R",1077108,"Z",0,"R",16000,"R",14790,"R",749876,"R",6627858,"R",7243517,"A",,"A",,"A",,"R",1767350,"R",1767350,"R",9010867,"R",2538400,"R",1543189,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",448721,"R",292588,"R",994991,"R",445862,"R",1304385,"A",,"A",,"A",,"A",,"A",,"A",,"R",1341361,"R",86183,"R",6627858,"R",2367822,"R",949370,"R",240445,"R",575289,"R",0,"R",2494932,1 ,"R",292587,"R",963006,"R",50797,"R",354263,1 ,"R",17960,"R",352219,"R",294196,"R",229813,"R",1425884,"R",491598,"R",1073880,"Z",0,"R",2971,"R",12686,"R",3007019,"R",1349208,"R",353426,"R",1702634,"R",1304385,"R",1425884,"R",1129905,"R",295979,"R",276750,"R",219303,"R",57447,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
220251,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",255381,"R",9394,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",129005,"A",,"R",0,"R",393780,"R",0,"R",1760600,"R",0,"R",2083700,"R",0,"R",0,"R",0,"R",5624,"R",205986,"R",4055910,"R",4449690,"A",,"A",,"A",,"R",0,"R",0,"R",4449690,"R",1742344,"R",968557,"R",0,"R",0,"R",0,"R",0,"R",242918,"R",0,"R",278698,"R",170746,"R",1311309,"R",402804,"R",348065,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",3923334,"R",1542107,"R",591955,"R",1605307,"R",183965,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",719405,"R",519584,"R",498559,"R",57082,"Z",0,"R",0,"R",1794630,"R",83338,"R",1363227,"R",1446565,"R",348065,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1446565,"R",83338,"R",1363227,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
