UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
102049,"R",303289319,"R",339065700,"R",0,"R",717316592,"R",460870054,"R",290351848,"R",4533157,"R",251913381,"R",163695534,"R",88217847,"R",256446538,"R",86606826,"R",445887172,"R",92374722,"R",1112754,"R",0,"R",625981474,"R",286915774,"R",159984333,"R",174210922,"R",-18575625,"R",-32802214,"R",289248752,"R",0,"R",256446538,"R",1900665,"R",1440953,"R",1163228,"R",0,"R",6015000,"R",54715000,"R",65234846,"R",60730000,"R",0,"R",60730000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6015000,"R",6015000,"R",0,"R",54715000,"R",54715000,"R",0,"R",118749818,"R",118749818,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2418850,"R",1333949,"R",1084901,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11968615,"R",5628048,"R",3478502,"R",2862065,"R",10269368,"R",4904207,"R",2503096,"R",2862065,"R",1699247,"R",723841,"R",975406,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-836323,"R",-1230541,"R",217010,"R",177208,"R",0,"R",0,"R",20204096,"R",20204096,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7479277,"R",6882173,"R",597104,"R",0,"R",159984333,"R",151567543,"R",5377517,"R",3039273,"R",0,"R",11617387,"R",-11617387,"R",0,"R",159984333,"R",163184930,"R",-6239870,"R",3039273,"R",90989332,"R",51442300,"R",0,"R",0,"R",3768776,"R",647604,"R",13000955,"R",5159444,"R",29910623,"R",10123539,"R",18263647,"R",10777949,"R",18277589,"R",1480316,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",174210922,"R",79631152,"R",23696852,"R",11303453,"R",16187659,"R",8995434,"R",34396372, 1,"R",347137118,"R",332869066,"R",-14268052,"R",2959414,"R",589039,"R",-18058394,"R",241889,"R",-28683382,"R",171611058,"R",-32802214,"R",289248752,"R",23936125,"R",290351848,"R",174210922
102234,"R",63735965,"R",86959818,"R",0,"R",150695783,"R",69298942,"R",58918384,"R",47952686,"R",33444155,"R",33444155,"R",0,"R",81396841,"R",2474376,"R",135140049,"R",25491380,"R",128882,"R",0,"R",163234687,"R",76274869,"R",37499912,"R",38976023,"R",0,"R",-1476111,"R",82872952,"R",0,"R",81396841,"R",2199991,"R",203158,"R",643228,"R",0,"R",1191301,"R",31228807,"R",35466485,"R",31228807,"R",0,"R",31228807,"R",2199991,"R",2199991,"R",0,"R",203158,"R",203158,"R",0,"R",643228,"R",643228,"R",0,"R",0,"R",0,"R",0,"R",376140,"R",376140,"R",0,"R",27806290,"R",27806290,"R",0,"R",16327161,"R",16327161,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4046209,"R",4040779,"R",5430,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4561548,"R",4219604,"R",341944,"R",0,"R",4561548,"R",4219604,"R",341944,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17796,"R",435323,"R",-423133,"R",5606,"R",0,"R",0,"R",10471213,"R",10471213,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2075985,"R",2074405,"R",1580,"R",0,"R",37499912,"R",37568485,"R",-74179,"R",5606,"R",0,"R",267109,"R",-267109,"R",0,"R",37499912,"R",37835594,"R",-341288,"R",5606,"R",10108974,"R",6988235,"R",0,"R",0,"R",0,"R",0,"R",2534760,"R",1268853,"R",6783661,"R",2207141,"R",9007559,"R",3020761,"R",8053648,"R",726241,"R",1963257,"R",0,"R",0,"R",0,"R",0,"R",524164,"R",0,"R",38976023,"R",14211231,"R",2109624,"R",4202884,"R",2944249,"R",3578664,"R",11929371, 1,"R",18160532,"R",17236188,"R",-924344,"R",376140,"R",25375,"R",-490883,"R",-834976,"R",-1140519,"R",37835504,"R",-1476111,"R",82872952,"R",22447314,"R",58918384,"R",38976023
102270,"R",18932197,"R",37704318,"R",0,"R",68739990,"R",47762503,"R",0,"R",3129560,"R",17847927,"R",17847927,"R",0,"R",20977487,"R",805069,"R",51500000,"R",27789213,"R",0,"R",0,"R",80094282,"R",42389964,"R",17054469,"R",17010814,"R",-1,"R",43654,"R",20933833,"R",0,"R",20977487,"R",3606677,"R",296039,"R",0,"R",0,"R",0,"R",1804795,"R",5707511,"R",1804795,"R",0,"R",1804795,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1804795,"R",1804795,"R",0,"R",7103668,"R",7103668,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5138685,"R",0,"R",5138685,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1037774,"R",1037774,"R",0,"R",0,"R",1037774,"R",1037774,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",277390,"R",277390,"R",0,"R",0,"R",0,"R",0,"R",3235577,"R",3235577,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",261375,"R",261375,"R",0,"R",0,"R",17054469,"R",11915784,"R",5138685,"R",0,"R",0,"R",5138685,"R",-5138685,"R",0,"R",17054469,"R",17054469,"R",0,"R",0,"R",2584443,"R",2248607,"R",0,"R",0,"R",0,"R",0,"R",1182778,"R",569484,"R",2314781,"R",1296003,"R",8269230,"R",2805665,"R",2659582,"R",394385,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17010814,"R",7314144,"R",548202,"R",2157057,"R",990025,"R",1481634,"R",4519752, 1,"R",19060678,"R",18932197,"R",-128481,"R",0,"R",0,"R",0,"R",-128481,"R",43654,"R",3129560,"R",43654,"R",20933833,"R",0,"R",0,"R",17010814
102298,"R",3268514,"R",73601762,"R",176000,"R",101716338,"R",36183169,"R",33781521,"R",63299136,"R",2234033,"R",2234033,"R",0,"R",65533169,"R",144788,"R",19250360,"R",63331805,"R",14883938,"R",0,"R",97610891,"R",24009129,"R",27241744,"R",22042692,"R",0,"R",5199052,"R",60334117,"R",0,"R",65533169,"R",5606444,"R",510879,"R",1144663,"R",0,"R",0,"R",3840950,"R",11102936,"R",3840950,"R",0,"R",3840950,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3840950,"R",3840950,"R",0,"R",11568080,"R",11568080,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1144663,"R",1144663,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6130809,"R",6130809,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2248741,"R",431274,"R",1817467,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2248741,"R",431274,"R",1817467,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",167411,"R",167411,"Z",0,"Z",0,"Z",0,"Z",0,"R",5348098,"R",5348098,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",633942,"R",633942,"R",0,"R",0,"R",27241744,"R",25424277,"R",1817467,"Z",0,"R",0,"R",-1817467,"R",1817467,"Z",0,"R",27241744,"R",23606810,"R",3634934,"R",0,"R",4750176,"R",3255712,"R",0,"Z",0,"R",382751,"R",186078,"R",891389,"R",571143,"R",4976532,"R",2104027,"R",7605365,"R",1503484,"R",3436479,"R",180867,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22042692,"R",7801311,"R",886817,"R",5273713,"R",799955,"R",467113,"R",6813783, 1,"R",2592980,"R",2561968,"R",-31012,"R",0,"R",0,"R",31012,"R",-62024,"R",5237984,"R",27241744,"R",5199052,"R",60334117,"R",65533169,"R",33781521,"R",22042692
102377,"R",155354857,"R",211198287,"R",0,"R",403219551,"R",138268783,"R",115271842,"R",125972093,"R",138978675,"R",89671788,"R",49306887,"R",264950768,"R",16413311,"R",366242061,"R",87626971,"R",2988217,"R",0,"R",473270560,"R",262072273,"R",127313910,"R",127114367,"R",0,"R",199543,"R",264751225,"R",0,"R",264950768,"R",6721945,"R",1157061,"R",1470960,"R",0,"R",1074612,"R",17322787,"R",27747365,"R",18376116,"R",0,"R",18376116,"R",6906993,"R",6906993,"R",0,"R",2311009,"R",2311009,"Z",0,"R",1470960,"R",1470960,"Z",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"R",7687154,"R",7687154,"R",0,"R",48437852,"R",48437852,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",11603649,"R",11603649,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",38329872,"R",38329872,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6823519,"R",3271772,"R",3551747,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6823519,"R",3271772,"R",3551747,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",284590,"R",337564,"R",-52974,"Z",0,"R",0,"R",0,"R",13009784,"R",13009784,"R",0,"R",0,"R",259214,"R",259214,"R",0,"R",0,"R",8565430,"R",2797026,"R",5768404,"R",0,"R",127313910,"R",118046733,"R",9267177,"Z",0,"R",0,"R",8561203,"R",-8561203,"Z",0,"R",127313910,"R",126607936,"R",705974,"R",0,"R",40100274,"R",21745984,"R",23112961,"R",7745306,"R",8582357,"R",3295097,"R",5485588,"R",2594817,"R",9052996,"R",3212460,"R",24579167,"R",6483095,"R",6555826,"R",224516,"R",1322934,"R",0,"R",0,"R",2614376,"R",535573,"R",5707888,"R",0,"R",127114367,"R",45836848,"R",9588925,"R",14454484,"R",9523712,"R",4167848,"R",43542550, 1,"R",129234701,"R",123415957,"R",-5818744,"R",937630,"R",-1048486,"R",-5707888,"R",0,"R",5201457,"R",126445378,"R",199543,"R",264751225,"R",79352534,"R",115271842,"R",127114367
102395,"R",17630915,"R",5912889,"R",1085152,"R",24628956,"R",340723,"R",0,"R",24209054,"R",79179,"R",0,"R",79179,"R",24288233,"R",875000,"R",3877982,"R",7643865,"R",0,"R",0,"R",12396847,"R",6483958,"R",5484890,"R",4653242,"R",-250548,"R",581100,"R",23707133,"R",0,"R",24288233,"R",167918,"R",27000,"R",300,"R",0,"R",0,"R",79007,"R",274225,"R",106307,"R",0,"R",106307,"R",0,"R",0,"R",0,"R",27000,"R",27000,"R",0,"R",300,"R",300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",79007,"R",79007,"R",0,"R",2581806,"R",2581806,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",194918,"R",194918,"R",0,"R",0,"R",300,"R",300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17390,"R",17390,"R",0,"R",0,"R",17390,"R",17390,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1761823,"R",1761823,"R",0,"R",0,"R",0,"R",0,"R",19846,"R",19846,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",908807,"R",908807,"R",0,"R",0,"R",5484890,"R",5484890,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5484890,"R",5484890,"R",0,"R",0,"R",1389576,"R",617650,"R",121801,"R",100023,"R",86871,"R",47840,"R",131564,"R",55165,"R",658237,"R",315316,"R",2258723,"R",1117052,"R",6470,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4653242,"R",2253046,"R",528339,"R",202124,"R",133368,"R",716,"R",1535649, 1,"R",1000000,"R",1000000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",831648,"R",5484890,"R",581100,"R",23707133,"R",24288233,"R",0,"R",4653242
102580,"R",0,"R",2234356,"R",0,"R",2643082,"R",483342,"R",272382,"R",2044366,"R",115374,"R",51202,"R",64172,"R",2159740,"R",354499,"R",3742103,"R",712438,"R",0,"R",0,"R",4809040,"R",2574684,"R",897965,"R",951165,"R",0,"R",-53200,"R",2212940,"R",0,"R",2159740,"R",58357,"R",21623,"R",27116,"R",0,"R",84506,"R",0,"R",191602,"R",133245,"R",0,"R",133245,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",133245,"R",133245,"R",0,"R",242169,"R",242169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",182936,"R",298779,"R",-115843,"R",0,"R",162491,"R",278334,"R",-115843,"R",0,"R",20445,"R",20445,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-5083,"R",-5083,"R",0,"R",0,"R",0,"R",0,"R",243837,"R",243837,"R",0,"R",0,"R",2420,"R",2420,"R",0,"R",0,"R",231686,"R",51671,"R",180015,"R",0,"R",897965,"R",833793,"R",64172,"R",0,"R",0,"R",-51671,"R",51671,"R",0,"R",897965,"R",782122,"R",115843,"R",0,"R",311115,"R",223620,"R",0,"R",0,"R",0,"R",0,"R",47205,"R",18000,"R",9057,"R",9000,"R",270522,"R",198620,"R",78328,"R",76000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",234938,"R",0,"R",951165,"R",525240,"R",0,"R",234938,"R",132916,"R",34165,"R",23906, 1,"R",46833,"R",95833,"R",49000,"R",49000,"R",-5955,"R",0,"R",5955,"R",-117372,"R",833793,"R",-53200,"R",2212940,"R",394638,"R",272382,"R",951165
102669,"R",108389954,"R",50397781,"R",0,"R",144152746,"R",13314796,"R",162888,"R",107748984,"R",23088966,"R",15372856,"R",7716110,"R",130837950,"R",23217125,"R",28931993,"R",3551554,"R",5002,"R",0,"R",55705674,"R",5307893,"R",16357435,"R",16024724,"R",4520784,"R",4853495,"R",125984455,"R",0,"R",130837950,"R",647359,"R",27306,"R",104250,"R",0,"R",610011,"R",2337119,"R",3726045,"R",2947130,"R",0,"R",2947130,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2947130,"R",2947130,"R",0,"R",4954973,"R",4954973,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2359093,"R",2359093,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2376571,"R",837928,"R",1535132,"R",3511,"R",2345593,"R",806950,"R",1535132,"R",3511,"R",30978,"R",30978,"R",0,"R",0,"R",630629,"R",451510,"R",179119,"R",0,"R",4230962,"R",5087971,"R",-1130536,"R",273527,"Z",0,"Z",0,"R",1042790,"R",1042790,"Z",0,"Z",0,"R",99448,"Z",0,"R",99448,"Z",0,"R",662969,"R",670721,"R",-7752,"R",0,"R",16357435,"R",15404986,"R",675411,"R",277038,"R",0,"R",1910455,"R",-1547750,"R",-362705,"R",16357435,"R",17315441,"R",-872339,"R",-85667,"R",5126185,"R",3048802,"R",1459996,"R",835569,"R",352541,"R",147716,"R",408756,"R",148834,"R",3101875,"R",1423771,"R",3291638,"R",2084339,"R",2013454,"R",384413,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",270279,"R",0,"R",16024724,"R",8073444,"R",2034623,"R",1729791,"R",1098391,"R",0,"R",3088475, 1,"R",74723616,"R",78389954,"R",3666338,"R",0,"R",0,"R",0,"R",3666338,"R",5811504,"R",17055165,"R",4853495,"R",125984455,"R",65067313,"R",162888,"R",16024724
103945,"R",0,"Z",0,"Z",0,"R",442416,"R",422723,"Z",0,"R",19693,"Z",0,"Z",0,"Z",0,"R",19693,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"R",939037,"R",2424221,"R",2966369,"R",1481185,"R",-44953,"R",-1416539,"R",19693,"R",102244,"R",3975,"Z",0,"Z",0,"R",15200,"Z",0,"R",121419,"R",15200,"R",0,"R",15200,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",15200,"R",15200,"R",0,"R",939037,"R",939037,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",939037,"R",939037,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",939037,"R",939037,"R",0,"R",0,"R",464759,"R",363001,"R",0,"R",0,"R",0,"R",0,"R",653154,"R",64745,"R",653154,"R",64745,"R",653154,"R",64745,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",2424221,"R",557236,"Z",0,"R",0,"Z",0,"Z",0,"R",1866985, 2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1481185,"R",-44953,"R",0,"Z",0,"R",2424221
104586,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3080117,"R",402798,"R",184321,"R",0,"R",932000,"R",38593000,"R",43192236,"R",38593000,"R",0,"R",38593000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38593000,"R",38593000,"R",0,"R",74292000,"R",74292000,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1587000,"R",1587000,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1151000,"R",135000,"R",481000,"R",535000,"R",1114000,"R",98000,"R",481000,"R",535000,"R",37000,"R",37000,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1680000,"R",1429000,"R",251000,"Z",0,"R",61000,"R",61000,"R",8815000,"R",8815000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1889000,"R",1889000,"R",0,"R",0,"R",89475000,"R",88208000,"R",732000,"R",535000,"R",0,"R",719000,"R",-719000,"Z",0,"R",89475000,"R",88927000,"R",13000,"R",535000,"R",38714000,"R",22596000,"R",1630000,"R",405000,"R",0,"R",0,"R",3887000,"R",1851000,"R",12974000,"R",5299000,"R",16847000,"R",7505000,"R",7130000,"R",1128000,"R",1154000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",82336000,"R",38784000,"R",11656000,"R",4734000,"R",9050000,"R",2223000,"R",15889000, 1,"R",48760000,"R",51768000,"R",3008000,"R",2816000,"R",923000,"R",-445000,"R",-286000,"A",,"A",,"A",,"A",,"A",,"A",,"A",
104665,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",378363,"R",31321,"R",409684,"R",31321,"R",0,"R",31321,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31321,"R",31321,"R",0,"R",434924,"R",434924,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",301570,"R",271570,"R",30000,"R",0,"R",228098,"R",198098,"R",30000,"R",0,"R",73472,"R",73472,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29917,"R",0,"R",29917,"R",0,"R",0,"R",0,"R",13215,"R",13215,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",847368,"R",-847368,"R",0,"R",779626,"R",1567077,"R",-787451,"R",0,"R",0,"R",847368,"R",-847368,"R",0,"R",779626,"R",2414445,"R",-1634819,"R",0,"R",633362,"R",278418,"R",0,"R",0,"R",19493,"R",0,"R",40129,"R",0,"R",345521,"R",51140,"R",631447,"R",275746,"R",107631,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1777583,"R",605304,"R",31018,"R",0,"R",10582,"R",2570,"R",1128109, 1,"R",781466,"R",806448,"R",24982,"R",30000,"R",7778,"R",351628,"R",-364424,"A",,"A",,"A",,"A",,"A",,"A",,"A",
105589,"R",2243628,"R",19494076,"R",0,"R",28971986,"R",13618117,"R",10324299,"R",12229935,"R",3123934,"R",1533314,"R",1590620,"R",15353869,"R",5029080,"R",19758073,"R",3351224,"R",12000,"R",120879,"R",28271256,"R",8777180,"R",19335903,"R",18227209,"R",-231413,"R",877281,"R",14476588,"R",0,"R",15353869,"R",1118621,"R",168046,"R",0,"R",0,"R",61973,"R",5207555,"R",6556195,"R",4318953,"R",0,"R",4318953,"R",1118621,"R",1118621,"R",0,"R",168046,"R",168046,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61973,"R",61973,"R",0,"R",2970313,"R",2970313,"R",0,"R",12017242,"R",12017242,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5098880,"R",5265110,"R",-166230,"R",0,"R",3008327,"R",3174557,"R",-166230,"R",0,"R",2090553,"R",2090553,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",1074145,"R",1074145,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",1145636,"R",979406,"R",166230,"R",0,"R",19335903,"R",19335903,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",19335903,"R",19335903,"R",0,"R",0,"R",5846929,"R",3915047,"R",0,"R",0,"R",1969740,"R",1185594,"R",2142618,"R",1140015,"R",3976695,"R",2076588,"R",3150883,"R",1418211,"R",1140344,"R",224584,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18227209,"R",9960039,"R",1663944,"R",1210588,"R",629568,"R",301573,"R",4461497, 1,"R",2200891,"R",2243628,"R",42737,"R",12354,"R",80806,"R",-50423,"R",0,"R",950351,"R",19407181,"R",877281,"R",14476588,"R",4685401,"R",10324299,"R",18227209
