UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07   
233329,"R",3281505,"R",0,"R",189200,"Z",0,"R",9189225,"Z",0,"R",-5907720,"R",3281505,"R",0,"R",729642,"R",1440777,"Z",0,"Z",0,"R",2170419,"R",1981219,"R",189200,"R",6666467,"R",6769888,"R",-1,"R",-103422,"R",0,"R",-5804298,"R",0,"R",-5907720,"R",1701735,"R",358824,"R",184111,"R",181016,"R",3095,"R",57735,"R",2302405,"R",57735,"R",0,"R",57735,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57735,"R",57735,"R",0,"R",6666455,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"A",,"R",0,"R",6666467,"R",2963751,"R",1777312,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",1325648,"R",291942,"R",2480489,"R",245922,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",0,"R",6769888,"R",2315176,"R",168248,"R",702349,"R",26453,"R",0,"R",3557662,"R",0,"R",0, 3,"R",-103420,"R",6666467,"R",-5907720,"R",3281505,"R",-6096919,"R",0,"R",6769888
233666,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66959,"R",4843,"R",0,"R",0,"R",0,"R",0,"R",71802,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",245981,"R",71802,"R",0,"R",71802,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6050,"R",38857,"A",,"A",,"R",0,"R",362690,"R",36485,"R",36485,"Z",0,"Z",0,"Z",0,"Z",0,"R",134519,"R",0,"R",9523,"R",0,"R",106988,"R",106988,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",287515,"R",143473,"R",0,"R",29995,"R",2425,"R",0,"R",111622,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
234119,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",562773,"R",19486,"R",0,"R",0,"R",0,"R",6608,"R",588867,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",606327,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78245,"A",,"A",,"R",586587,"R",1271159,"R",129366,"R",78900,"R",0,"R",0,"R",0,"R",0,"R",2500,"R",2500,"R",15884,"R",13803,"R",322050,"R",64072,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",469800,"R",159275,"R",0,"R",98328,"R",4968,"R",8398,"R",198831,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
234924,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",943141,"Z",0,"R",179134,"Z",0,"R",179134,"R",7099,"R",1129374,"R",186233,"R",0,"R",186233,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",145157,"R",145157,"R",0,"R",0,"Z",0,"Z",0,"R",41076,"R",41076,"R",0,"R",3007675,"R",474937,"Z",0,"R",474937,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",170169,"A",,"A",,"R",0,"R",3652781,"R",1149970,"R",398929,"Z",0,"Z",0,"Z",0,"Z",0,"R",166290,"R",159246,"R",324294,"R",310558,"R",373105,"R",177420,"A",,"A",,"Z",0,"A",,"A",,"R",444402,"R",0,"R",2458061,"R",1046153,"R",46273,"R",96717,"R",89290,"R",1832,"R",1177796,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235088,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",533729,"R",37913,"R",38806,"R",38806,"R",0,"R",7000,"R",617448,"R",18450,"R",0,"R",18450,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18450,"R",18450,"R",0,"R",6270101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14936,"R",0,"A",,"A",,"R",902731,"R",7187768,"R",1984772,"R",1102209,"R",0,"R",0,"R",0,"R",0,"R",312883,"R",290496,"R",829450,"R",746458,"R",1263501,"R",642176,"A",,"A",,"R",7000,"A",,"A",,"R",2790162,"R",0,"R",7187768,"R",2781339,"R",257160,"R",1206445,"R",0,"R",120438,"R",2822386,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235158,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",200356,"R",0,"R",14690,"R",14690,"R",0,"R",0,"R",215046,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1362817,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35158,"R",72943,"A",,"A",,"R",0,"R",1470918,"R",607142,"R",361987,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",201295,"R",68053,"R",541153,"R",302717,"A",,"A",,"R",0,"A",,"A",,"R",374684,"R",0,"R",1724274,"R",732757,"R",63920,"R",237476,"R",49170,"R",4642,"R",636309,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235307,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",304529,"R",0,"R",150772,"R",150772,"R",0,"R",0,"R",455301,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1092853,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67467,"A",,"A",,"R",284017,"R",1444337,"R",736293,"R",282813,"R",0,"R",0,"R",0,"R",0,"R",333737,"R",123597,"R",166869,"R",61798,"R",166868,"R",61799,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1403767,"R",530007,"R",72585,"R",778848,"R",20240,"R",2087,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235352,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",105168,"R",0,"R",26909,"R",26909,"R",0,"R",0,"R",132077,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",901561,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58797,"A",,"A",,"R",0,"R",960358,"R",571029,"R",254242,"Z",0,"Z",0,"Z",0,"Z",0,"R",259892,"R",181068,"R",108954,"R",61644,"R",207151,"R",188254,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1147026,"R",685208,"R",35769,"R",261367,"R",39309,"R",0,"R",125373,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235501,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1142514,"R",0,"R",73636,"R",73636,"R",0,"R",0,"R",1216150,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5463667,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20096,"R",9607,"A",,"A",,"R",1114658,"R",6608028,"R",1257164,"R",890644,"R",0,"R",0,"R",0,"R",0,"R",194794,"R",0,"R",1475001,"R",745933,"R",2541389,"R",485287,"A",,"A",,"R",0,"A",,"A",,"R",1001707,"R",0,"R",6470055,"R",2121864,"R",270420,"R",440211,"R",153283,"R",10174,"R",3474103,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235583,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",866346,"R",224674,"R",523354,"R",523354,"R",0,"R",246815,"R",1861189,"R",174783,"R",0,"R",174783,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",174783,"R",174783,"R",0,"R",3457129,"R",93223,"R",0,"R",93223,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",392423,"A",,"A",,"R",0,"R",3942775,"R",1462317,"R",598685,"R",0,"R",0,"R",0,"R",0,"R",1340541,"R",539981,"R",0,"R",0,"R",544204,"R",202658,"A",,"A",,"R",0,"A",,"A",,"R",559566,"R",0,"R",3906628,"R",1341324,"R",189910,"R",853362,"R",198689,"R",620,"R",1322723,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
236018,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",218516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",218516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",538984,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",193014,"A",,"A",,"R",49070,"R",781068,"R",277419,"R",221865,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",635656,"R",143079,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",913075,"R",364944,"R",35668,"R",254591,"R",10326,"R",0,"R",247546,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
236744,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",235070,"R",0,"R",86782,"R",86782,"R",0,"R",0,"R",321852,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",361835,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50060,"A",,"A",,"R",0,"R",411895,"R",175338,"R",110279,"R",0,"R",0,"R",0,"R",0,"R",62034,"R",36388,"R",8732,"R",5221,"R",365109,"R",241857,"A",,"A",,"R",17644,"A",,"A",,"R",0,"R",0,"R",628857,"R",393745,"R",7960,"R",3889,"R",17644,"R",19009,"R",186610,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
237127,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",226805,"R",94425,"R",2649,"R",2649,"R",0,"R",0,"R",323879,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",281600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17,"R",3660,"A",,"A",,"R",0,"R",285277,"R",124971,"R",124971,"R",0,"R",0,"R",0,"R",0,"R",7337,"R",7290,"R",4402,"R",4374,"R",2935,"R",2917,"A",,"A",,"R",0,"A",,"A",,"R",7091,"R",6256,"R",146736,"R",145808,"R",0,"R",928,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
237303,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",215749,"R",0,"R",9210,"R",9210,"R",0,"R",0,"R",224959,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",339929,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",70410,"R",32105,"A",,"A",,"R",10900,"R",453344,"R",238100,"R",122218,"R",0,"R",0,"R",0,"R",0,"R",61563,"R",30555,"R",0,"R",0,"R",156509,"R",50924,"A",,"A",,"R",0,"A",,"A",,"R",33673,"R",0,"R",489845,"R",203697,"R",2536,"R",9717,"R",4023,"R",0,"R",269872,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
237321,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",234758,"R",0,"R",48270,"R",48270,"R",0,"R",0,"R",283028,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",513519,"R",54863,"R",0,"R",54863,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",660,"R",35168,"A",,"A",,"R",0,"R",604210,"R",572541,"R",326848,"R",0,"R",0,"R",0,"R",0,"R",11853,"R",0,"R",5927,"R",0,"R",2371,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",592692,"R",326848,"R",57920,"R",0,"R",3650,"R",0,"R",204274,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
237437,"R",1948148,"R",0,"R",0,"R",0,"R",423814,"R",0,"R",1524334,"R",1948148,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2109162,"R",1889835,"R",-124034,"R",95293,"Z",0,"R",1957397,"R",-528356,"R",1524334,"R",1001045,"R",30777,"R",124942,"R",124942,"R",0,"R",30984,"R",1187748,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2109162,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",2109162,"R",602995,"R",422071,"R",0,"R",0,"R",0,"R",0,"R",130098,"R",106527,"R",244763,"R",135520,"R",911979,"R",454081,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",1889835,"R",1118199,"R",0,"R",176871,"R",6325,"R",0,"R",588440,"A",,"A",,-2,"R",95293,"R",2109162,"R",1524334,"R",1948148,"R",1516334,"R",0,"R",1889835
237570,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",254236,"R",0,"R",0,"R",0,"R",0,"R",0,"R",254236,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1313190,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67400,"A",,"A",,"R",0,"R",1380590,"R",299986,"R",276179,"R",0,"R",0,"R",2262,"R",2057,"R",19499,"R",17885,"R",32845,"R",30049,"R",728724,"R",146823,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1083316,"R",472993,"R",18798,"R",447118,"R",100772,"R",43635,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
237598,"R",477677,"R",0,"R",126826,"R",0,"R",97755,"R",0,"R",379922,"R",477677,"R",7222,"R",0,"R",350851,"R",0,"R",126826,"R",484899,"R",358073,"R",126826,"R",287186,"R",279436,"R",15,"R",7765,"R",0,"R",457708,"R",-85551,"R",379922,"R",200592,"R",8182,"R",32496,"R",32496,"R",0,"R",0,"R",241270,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",287186,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",287186,"R",60649,"R",47745,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33859,"R",31600,"R",179640,"R",33600,"R",0,"R",0,"R",0,"A",,"A",,"R",5288,"R",0,"R",279436,"R",112945,"R",0,"R",52128,"R",0,"R",702,"R",113661,"R",0,"R",0, 3,"R",0,"R",287186,"R",379922,"R",477677,"R",7763,"R",0,"R",279436
237783,"R",14054256,"R",0,"R",5480897,"R",0,"R",5434766,"R",702505,"R",8619490,"R",14054256,"R",474028,"R",3255602,"R",5659539,"R",0,"R",0,"R",9389169,"R",3908272,"R",5480897,"R",14964148,"R",28487245,"R",0,"R",-13523097,"R",-15008721,"R",26940378,"R",10210930,"R",8619490,"R",2384036,"R",230123,"R",46800,"R",46800,"Z",0,"R",3304543,"R",5965502,"R",2808862,"R",495681,"R",3304543,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3304543,"R",2808862,"R",495681,"R",13664589,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1299559,"Z",0,"R",0,"R",14964148,"R",2025058,"R",1783517,"R",0,"Z",0,"R",0,"Z",0,"R",2470571,"R",605867,"R",4590132,"R",1802351,"R",1755050,"R",627528,"R",2025058,"R",0,"R",0,"R",0,"Z",0,"R",15621376,"R",0,"R",28487245,"R",4819263,"R",905509,"R",1287372,"R",546904,"Z",0,"R",20928197,"R",0,"R",0, 3,"R",0,"R",14964148,"R",8619490,"R",14054256,"R",8619490,"R",702505,"R",28487245
237987,"R",3634214,"R",0,"R",1213066,"R",58733,"R",807066,"R",0,"R",2827148,"R",3634214,"R",406534,"R",1639045,"R",596429,"R",0,"R",0,"R",2642008,"R",1428942,"R",1213066,"R",5966285,"R",4437613,"R",0,"R",1528672,"R",-1707950,"R",3006426,"R",0,"R",2827148,"R",1689301,"R",123858,"R",535117,"R",533117,"R",2000,"R",576022,"R",2924298,"R",576022,"R",0,"R",576022,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",576022,"R",576022,"R",0,"R",5387007,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3256,"R",0,"R",0,"A",,"R",576022,"R",5966285,"R",1743107,"R",1384249,"R",0,"R",0,"R",0,"R",0,"R",207572,"R",193283,"R",641340,"R",385876,"R",1845594,"R",301646,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",4437613,"R",2265054,"R",0,"R",2124073,"R",48486,"R",0,"R",0,"A",,"A",,-2,"R",1528672,"R",5966285,"R",2827148,"R",3634214,"R",1555349,"R",0,"R",4437613
237996,"R",4808462,"R",0,"R",866173,"R",0,"R",1803786,"R",205978,"R",3004676,"R",4808462,"R",0,"R",0,"R",1958048,"R",0,"R",0,"R",1958048,"R",1091875,"R",866173,"R",11724081,"R",10132755,"R",0,"R",1591326,"R",-1227290,"R",2640640,"R",0,"R",3004676,"R",3326879,"R",414984,"R",658077,"R",658077,"R",0,"R",1049476,"R",5449416,"R",1049476,"R",0,"R",1049476,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1049476,"R",1049476,"R",0,"R",10672414,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2191,"R",0,"R",0,"A",,"R",1049476,"R",11724081,"R",3483003,"R",2524353,"R",0,"R",0,"R",0,"R",0,"R",823273,"R",742889,"R",2296538,"R",722028,"R",3529941,"R",551644,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",10132755,"R",4540914,"R",0,"R",5487957,"R",86655,"R",17229,"R",0,"A",,"A",,-2,"R",1591326,"R",11724081,"R",3004676,"R",4808462,"R",2138503,"R",205978,"R",10132755
238005,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",545162,"R",0,"R",100,"R",100,"R",0,"R",0,"R",545262,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1125737,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",158712,"R",1284449,"R",490264,"R",490264,"R",0,"R",0,"R",0,"R",0,"R",47920,"R",10000,"R",147920,"R",55000,"R",160241,"R",140000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",846345,"R",695264,"R",100,"R",99048,"R",0,"R",0,"R",51933,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
238175,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",314701,"R",105576,"R",0,"R",0,"R",0,"R",12171,"R",432448,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",1296788,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",99350,"R",770908,"A",,"A",,"R",0,"R",2167046,"R",783509,"R",217400,"Z",0,"Z",0,"Z",0,"Z",0,"R",400733,"R",137040,"R",182694,"R",96475,"R",403685,"R",63774,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1770621,"R",514689,"R",20723,"R",791654,"R",56756,"R",340,"R",386459,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
238810,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",101557,"R",35761,"R",0,"R",0,"R",0,"R",0,"R",137318,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",371875,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2709,"R",99689,"A",,"A",,"R",0,"R",474273,"R",116087,"R",79655,"R",0,"Z",0,"R",0,"Z",0,"R",77995,"R",14935,"R",48119,"R",4979,"R",79055,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",321256,"R",99569,"R",0,"R",97739,"R",0,"R",0,"R",123948,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
