UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
405872,"R",11478537,"R",2054368,"R",0,"R",2054368,"R",13532905,"R",5470826,"R",0,"R",3051113,"R",3051113,"R",0,"R",24271972,"R",24271972,"R",27323085,"R",3050916,"R",2054368,"R",0,"R",0,"R",-13424638,"R",-11370270,"R",0,"R",0,"R",3112966,"R",5784620,"R",0,"R",8897586,"R",6843218,"R",0,"R",0,"R",37309343,"R",36994650,"R",314693,"R",-11684963,"R",0,"R",-11370270,"R",8650233,"R",0,"R",0,"R",0,"R",0,"R",0,"R",492494,"A",,"R",0,"A",,"R",24045,"R",9166772,"R",0,"R",8559167,"R",12118962,"R",3042394,"R",237637,"R",392714,"R",942861,"R",118812,"R",2730024,"R",28142571,"R",37309343,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37309343,"R",15664665,"R",9941440,"R",0,"R",0,"R",0,"R",0,"R",5309955,"R",2774344,"R",4807322,"R",2237530,"R",7770819,"R",3904809,"R",817640,"R",504956,"R",251553,"A",,"A",,"A",,"A",,"R",2119293,"R",1181779,"R",36994650,"R",20291455,"R",6662267,"R",3376474,"R",456980,"R",0,"R",6207474,2 ,"A",,"A",,"A",,"A",,1 ,"R",1608124,"R",24031522,"R",3050916,"R",5470826,"R",2164859,"R",138851,"R",630295,"R",0,"R",312566,"R",0,"R",3246571,"R",2428931,"R",0,"R",2428931,"R",817640,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2428931,"R",2428931,"R",0,1 ,"R",9169761,"R",9787050,"R",617289,"R",418700,"R",228454,"R",-29865,"R",0,"R",-26613444,"R",37309343,"R",314693,"R",-11370270,"R",2054368,"R",0,"R",36994650
406325,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",518479,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",3869,"A",,"R",0,"R",522348,"R",0,"R",0,"R",0,"R",425741,"R",49328,"R",0,"R",0,"R",0,"R",0,"R",475069,"R",997417,"A",,"A",,"A",,"R",1674690,"R",1674690,"R",2672107,"R",453956,"R",449546,"R",0,"R",0,"R",0,"R",0,"R",6485,"R",0,"R",51857,"R",34929,"R",241101,"R",207246,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",114084,"R",0,"R",867483,"R",691721,"R",169277,"R",6485,"R",0,"R",0,"R",0,1 ,"R",110279,"R",5192,"R",191153,"R",513098,1 ,"R",3805,"R",3033010,"R",1153865,"R",376023,"R",425741,"R",0,"R",49328,"R",0,"R",0,"R",0,"R",475069,"R",475069,"R",0,"R",475069,"R",0,"R",425741,"R",425741,"R",0,"R",0,"Z",0,"Z",0,"R",49328,"R",49328,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
406361,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",104388,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",104388,"R",0,"R",0,"R",0,"R",62666,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62666,"R",167054,"A",,"A",,"A",,"R",0,"R",0,"R",167054,"R",174395,"R",99211,"R",0,"R",0,"R",0,"R",0,"R",2147,"R",0,"R",4530,"R",2923,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",181072,"R",102134,"R",52288,"R",0,"R",0,"R",0,"R",26650,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",62666,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62666,"R",62666,"R",0,"R",62666,"R",0,"R",62666,"R",62666,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
406422,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1123621,"R",428468,"R",176553,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",199601,"R",1928243,"Z",0,"R",0,"Z",0,"R",428468,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",428468,"R",2356711,"A",,"A",,"A",,"R",0,"R",0,"R",2356711,"R",958421,"R",569825,"Z",0,"Z",0,"Z",0,"Z",0,"R",612322,"R",269968,"R",0,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",580183,"R",0,"R",2150926,"R",839793,"R",482204,"R",392425,"R",8036,"R",0,"R",428468,1 ,"R",256381,"R",2642972,"R",222633,"R",509311,1 ,"R",825,"R",122617,"R",0,"R",9172,"R",428468,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",428468,"R",428468,"R",0,"R",428468,"R",0,"R",428468,"R",428468,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407461,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",830430,"R",0,"R",6690,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",837120,"R",0,"R",0,"R",0,"R",244487,"R",514095,"R",0,"R",0,"R",0,"R",0,"R",758582,"R",1595702,"A",,"A",,"A",,"R",3,"R",3,"R",1595705,"R",1313379,"R",1313379,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",525868,"R",0,"R",1839247,"R",1313379,"R",193576,"R",235983,"R",87382,"R",0,"R",8927,1 ,"R",115536,"R",1856768,"R",255530,"R",574876,1 ,"R",51420,"R",117605,"R",224125,"R",61251,"R",243582,"R",0,"R",3500,"R",24225,"R",0,"R",0,"R",271307,"R",271307,"R",0,"R",271307,"R",0,"R",243582,"R",243582,"R",0,"R",0,"R",0,"R",0,"R",3500,"R",3500,"R",0,"R",24225,"R",24225,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407489,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",860344,"Z",0,"R",218441,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",91502,"A",,"R",0,"R",1170287,"Z",0,"R",0,"Z",0,"R",179836,"Z",0,"Z",0,"R",120,"Z",0,"R",0,"R",179956,"R",1350243,"A",,"A",,"A",,"R",0,"R",0,"R",1350243,"R",544198,"R",339217,"Z",0,"Z",0,"Z",0,"Z",0,"R",104010,"Z",0,"R",0,"R",0,"R",339748,"R",155981,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",987956,"R",495198,"R",135255,"R",22528,"R",0,"R",0,"R",334975,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",179836,"Z",0,"R",163280,"Z",0,"Z",0,"R",0,"R",343116,"R",343116,"R",0,"R",343116,"R",0,"R",179836,"R",179836,"R",0,"R",0,"Z",0,"Z",0,"R",163280,"R",163280,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407513,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1172122,"Z",0,"R",1211087,"R",26562,"R",26562,"Z",0,"A",,"A",,"R",230198,"A",,"R",0,"R",2639969,"R",0,"R",0,"R",0,"R",390795,"R",0,"R",0,"R",0,"R",0,"R",0,"R",390795,"R",3030764,"A",,"A",,"A",,"R",0,"R",0,"R",3030764,"R",1925651,"R",1155391,"R",0,"R",0,"R",0,"R",0,"R",66417,"R",39850,"R",903493,"R",539104,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",2895561,"R",1734345,"R",413945,"R",0,"R",0,"R",0,"R",747271,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",390795,"R",453486,"R",0,"R",0,"R",0,"R",0,"R",844281,"R",844281,"R",0,"R",844281,"R",0,"R",390795,"R",390795,"R",0,"R",453486,"R",453486,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407522,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",178960,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",178960,"Z",0,"R",144996,"Z",0,"R",4097,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",149093,"R",328053,"A",,"A",,"A",,"R",0,"R",0,"R",328053,"R",141119,"R",85483,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",2058,"R",1119,"R",236054,"R",144162,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",379231,"R",230764,"R",81689,"R",2000,"R",0,"R",0,"R",64778,1 ,"R",44283,"R",22363372,"R",1190414,"R",4437515,1 ,"R",-2609368,"R",2132786,"R",2363326,"R",490309,"R",4097,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",4097,"R",4097,"R",0,"R",4097,"R",0,"R",4097,"R",4097,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407577,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1126999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",1126999,"R",198371,"R",576359,"Z",0,"R",887834,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1662564,"R",2789563,"A",,"A",,"A",,"R",0,"R",0,"R",2789563,"R",1578764,"R",868459,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",158355,"R",91559,"R",875104,"R",467363,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",386200,"R",0,"R",2998423,"R",1427381,"R",466129,"R",0,"R",0,"R",0,"R",1104913,1 ,"R",386200,"R",2289209,"R",167258,"R",523588,2 ,"A",,"A",,"A",,"A",,"R",887834,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",887834,"R",887834,"R",0,"R",887834,"R",0,"R",887834,"R",887834,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407595,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",138018,"R",71426,"R",81085,"R",91422,"R",91422,"Z",0,"A",,"A",,"Z",0,"A",,"R",833505,"R",1215456,"R",178554,"R",0,"Z",0,"R",328293,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",506847,"R",1722303,"A",,"A",,"A",,"R",0,"R",0,"R",1722303,"R",459114,"R",397674,"Z",0,"Z",0,"Z",0,"Z",0,"R",405325,"R",307130,"R",95754,"R",32219,"R",12158,"R",10531,"R",25345,"A",,"A",,"A",,"A",,"A",,"A",,"R",140100,"R",0,"R",1137796,"R",747554,"R",157659,"R",140100,"R",0,"R",0,"R",92483,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",328293,"R",64130,"R",74070,"R",80118,"R",0,"R",0,"R",546611,"R",521266,"R",0,"R",521266,"R",25345,"R",302948,"R",302948,"R",0,"R",64130,"R",64130,"R",0,"R",74070,"R",74070,"R",0,"R",80118,"R",80118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407832,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1446564,"R",0,"R",502383,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",1948947,"R",0,"R",0,"R",0,"R",261598,"R",0,"R",0,"R",0,"R",0,"R",0,"R",261598,"R",2210545,"A",,"A",,"A",,"R",81058,"R",81058,"R",2291603,"R",896988,"R",520305,"R",0,"R",0,"R",0,"R",0,"R",452252,"R",390009,"R",126459,"R",116935,"R",355139,"R",229945,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",353967,"R",0,"R",2184805,"R",1257194,"R",356200,"R",0,"R",0,"R",0,"R",571411,1 ,"R",176483,"R",20612450,"R",1065787,"R",4844821,1 ,"R",176483,"R",1238760,"R",1982451,"R",560482,"R",261598,"R",0,"R",502383,"R",0,"R",0,"R",0,"R",763981,"R",763981,"R",0,"R",763981,"R",0,"R",261598,"R",261598,"R",0,"R",0,"R",0,"R",0,"R",463715,"R",463715,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38668,"R",38668,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
409120,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",707590,"R",20069,"R",463171,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",1190830,"R",0,"R",0,"R",0,"R",469976,"R",263300,"R",0,"R",0,"R",0,"R",0,"R",733276,"R",1924106,"A",,"A",,"A",,"R",0,"R",0,"R",1924106,"R",898633,"R",668956,"R",0,"R",0,"R",0,"R",0,"R",160119,"R",139176,"R",41618,"R",34006,"R",71380,"R",56495,"R",117212,"A",,"A",,"A",,"A",,"A",,"A",,"R",109095,"R",0,"R",1398057,"R",898633,"R",183413,"R",0,"R",0,"R",0,"R",316011,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",469976,"R",20069,"R",19387,"R",0,"R",17445,"R",0,"R",526877,"R",409665,"R",0,"R",409665,"R",117212,"R",368879,"R",368879,"R",0,"R",19387,"R",19387,"R",0,"R",19387,"R",19387,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2012,"R",2012,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
409315,"R",163878471,"R",337274965,"R",137511310,"R",474786275,"R",638664746,"R",112701283,"R",9128923,"R",31848010,"R",40976933,"R",134054318,"R",161978277,"R",296032595,"R",337009528,"R",37056679,"R",205172770,"R",20889610,"R",339521,"R",150897921,"R",377299822,"R",78594830,"R",0,"R",311198440,"R",59180129,"R",918738,"R",449892137,"R",112617172,"R",0,"R",0,"R",238380531,"R",239083841,"R",-703310,"R",378003132,"R",0,"R",377299822,"R",23652462,"R",4890928,"R",4081215,"R",10055415,"R",8710679,"R",1344736,"R",1355127,"R",0,"R",0,"R",0,"R",612825,"R",44647972,"R",0,"R",50949811,"R",69718236,"R",67836841,"R",0,"R",0,"R",275475,"R",4872160,"R",71127,"R",193723650,"R",238371622,"R",0,"R",8909,"R",0,"R",0,"R",8909,"R",238380531,"R",98292230,"R",56891133,"R",0,"R",0,"R",1589262,"R",669601,"R",22559304,"R",11195288,"R",15007628,"R",7797403,"R",37892134,"R",15066792,"R",29136804,"R",3222628,"R",1189592,"R",0,"R",0,"R",0,"R",0,"R",31383851,"R",0,"R",239083841,"R",92809809,"R",57294929,"R",20419241,"R",12162030,"R",5841189,"R",50556643,1 ,"R",6500934,"R",52245580,"R",9127686,"R",26498858,1 ,"R",20617039,"R",111947484,"R",27928993,"R",84506224,"R",58911609,"R",6674918,"R",3124739,"R",1801897,"R",2389609,"R",39174211,"R",112076983,"R",82940179,"R",0,"R",82940179,"R",29136804,"R",34784458,"R",34784458,"R",0,"R",3941217,"R",3941217,"R",0,"R",1847396,"R",1847396,"R",0,"R",1041432,"R",1041432,"R",0,"R",654070,"R",654070,"R",0,"R",40671606,"R",40671606,"R",0,1 ,"R",339500,"R",339521,"R",21,"R",0,"R",21,"R",0,"R",0,"R",-712219,"R",238371622,"R",-703310,"R",377299822,"R",301389781,"R",143183241,"R",239083841
409379,"R",107790080,"R",16008921,"R",59063660,"R",75072581,"R",182862661,"R",4109440,"R",0,"R",92593637,"R",92593637,"R",0,"R",9234819,"R",9234819,"R",101828456,"R",3142580,"R",16008921,"R",15396771,"R",0,"R",50595373,"R",82001065,"R",0,"R",0,"R",0,"R",6326574,"R",0,"R",6326574,"R",1930686,"R",11613033,"R",0,"R",55095222,"R",53871565,"R",1223657,"R",80777408,"R",0,"R",82001065,"R",0,"R",385119,"R",7009891,"R",1538500,"R",125000,"R",1413500,"R",0,"A",,"R",0,"A",,"R",17636833,"R",26570343,"R",0,"R",26935525,"R",0,"R",0,"R",0,"R",0,"R",37784,"R",1538170,"R",13400,"R",28524879,"R",55095222,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55095222,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51430040,"R",16231397,"R",5417,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",2436108,"R",0,"R",53871565,"R",16231397,"R",6426550,"R",1036884,"R",1962887,"R",0,"R",28213847,1 ,"R",2454480,"R",5015246,"R",808487,"R",3127165,1 ,"R",-18372,"R",2531862,"R",2334093,"R",982275,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1414575,"R",55014126,"R",1859460,"R",86484421,"R",72334960,"R",0,"R",53599551
409537,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",60518,"R",0,"R",0,"R",2095,"R",2095,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",62613,"Z",0,"Z",0,"Z",0,"Z",0,"R",142492,"Z",0,"Z",0,"Z",0,"R",0,"R",142492,"R",205105,"A",,"A",,"A",,"R",0,"R",0,"R",205105,"R",32926,"R",28435,"R",0,"R",0,"R",0,"R",0,"R",22490,"R",7684,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",55416,"R",36119,"R",19297,"R",0,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
409591,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",509995,"R",0,"R",65217,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",575212,"R",85,"R",180222,"R",141281,"R",53100,"R",63840,"R",0,"R",0,"R",0,"R",0,"R",438528,"R",1013740,"A",,"A",,"A",,"R",0,"R",0,"R",1013740,"R",619742,"R",315914,"Z",0,"Z",0,"Z",0,"Z",0,"R",134077,"R",99511,"R",55277,"R",48200,"R",369604,"R",257586,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1178700,"R",721211,"R",215321,"R",0,"R",0,"R",0,"R",242168,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",53100,"Z",0,"R",63840,"Z",0,"Z",0,"R",0,"R",116940,"R",116940,"R",0,"R",116940,"R",0,"R",53100,"R",53100,"R",0,"R",0,"Z",0,"Z",0,"R",63840,"R",63840,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
